shipment_id,direction,origin_type,origin_id,dest_type,dest_id,status,dispatch_dt,eta_dt,depot_id,site_id
INB-00260,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-12,2025-08-26,,
INB-00260,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-23,2025-08-31,,
INB-00261,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-09-10,2025-09-18,,
INB-00261,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-23,2025-08-01,,
INB-00261,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-26,2025-09-10,,
INB-00262,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-02,2025-07-18,,
INB-00262,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-13,2025-05-24,,
INB-00262,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-18,2025-06-02,,
INB-00263,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-05,2025-06-17,,
INB-00263,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-10,2025-05-25,,
INB-00263,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-05-10,2025-05-29,,
INB-00264,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-24,2025-07-14,,
INB-00264,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-07,2025-06-24,,
INB-00264,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-27,2025-06-12,,
INB-00265,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-14,2025-05-26,,
INB-00265,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-06-14,2025-07-03,,
INB-00265,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-06,2025-07-14,,
INB-00266,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-18,2025-06-06,,
INB-00266,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-27,2025-07-12,,
INB-00266,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-22,2025-07-11,,
INB-00267,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-14,2025-05-26,,
INB-00267,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-03,2025-06-22,,
INB-00267,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-07-01,2025-07-18,,
INB-00268,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-18,2025-08-02,,
INB-00268,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-07,2025-08-20,,
INB-00268,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-07-31,2025-08-19,,
INB-00269,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-30,2025-08-13,,
INB-00269,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-20,2025-08-29,,
INB-00269,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-08-16,2025-08-23,,
INB-00270,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-08-07,2025-08-21,,
INB-00270,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-09-07,2025-09-26,,
INB-00270,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-31,2025-08-13,,
INB-00271,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-04,2025-06-23,,
INB-00271,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-06-29,2025-07-14,,
INB-00271,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-21,2025-06-04,,
INB-00272,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-05-26,2025-06-07,,
INB-00272,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-26,2025-07-10,,
INB-00272,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-03,2025-06-13,,
INB-00273,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-22,2025-07-06,,
INB-00273,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-03,2025-07-17,,
INB-00273,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-01,2025-06-15,,
INB-00274,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-07,2025-06-25,,
INB-00274,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-27,2025-06-04,,
INB-00274,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-07-01,2025-07-11,,
INB-00275,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-06,2025-06-23,,
INB-00275,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-23,2025-06-09,,
INB-00275,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-25,2025-07-04,,
INB-00276,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-20,2025-05-30,,
INB-00276,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-06,2025-05-26,,
INB-00276,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-07-22,2025-08-03,,
INB-00277,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-08,2025-08-23,,
INB-00277,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-08-07,2025-08-19,,
INB-00277,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-02,2025-08-21,,
INB-00278,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-28,2025-09-14,,
INB-00278,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-21,2025-08-31,,
INB-00278,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-07-19,2025-08-05,,
INB-00279,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-09-06,2025-09-26,,
INB-00279,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-07-27,2025-08-08,,
INB-00279,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-19,2025-07-27,,
INB-00280,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-21,2025-05-31,,
INB-00280,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-26,2025-07-07,,
INB-00280,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-20,2025-06-28,,
INB-00281,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-05-21,2025-05-28,,
INB-00281,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-01,2025-06-10,,
INB-00281,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-25,2025-06-01,,
INB-00282,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-16,2025-06-30,,
INB-00282,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-06-05,2025-06-13,,
INB-00282,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-05-30,2025-06-16,,
INB-00283,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-08,2025-07-20,,
INB-00283,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-26,2025-07-09,,
INB-00283,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-22,2025-07-06,,
INB-00284,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-06-28,2025-07-13,,
INB-00284,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-15,2025-07-27,,
INB-00284,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-27,2025-07-16,,
INB-00285,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-10,2025-07-21,,
INB-00285,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-28,2025-07-13,,
INB-00285,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-02,2025-07-14,,
INB-00286,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-09-05,2025-09-22,,
INB-00286,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-08-23,2025-09-08,,
INB-00286,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-16,2025-08-31,,
INB-00287,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-09-02,2025-09-19,,
INB-00287,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-27,2025-09-11,,
INB-00287,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-20,2025-09-09,,
INB-00288,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-09-03,2025-09-14,,
INB-00288,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-28,2025-08-14,,
INB-00288,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-09-01,2025-09-14,,
INB-00289,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-05-29,2025-06-08,,
INB-00289,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-26,2025-07-09,,
INB-00289,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-27,2025-06-03,,
INB-00290,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-15,2025-07-04,,
INB-00290,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-10,2025-07-21,,
INB-00290,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-05-28,2025-06-08,,
INB-00291,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-30,2025-06-07,,
INB-00291,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-07-05,2025-07-23,,
INB-00291,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-06-14,2025-06-21,,
INB-00292,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-20,2025-08-02,,
INB-00292,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-07-07,2025-07-22,,
INB-00292,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-02,2025-07-16,,
INB-00293,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-28,2025-07-05,,
INB-00293,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-09,2025-07-24,,
INB-00293,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-21,2025-07-09,,
INB-00294,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-01,2025-07-12,,
INB-00294,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-04,2025-07-13,,
INB-00294,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-06-21,2025-06-30,,
INB-00295,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-09-18,2025-10-07,,
INB-00295,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-19,2025-09-04,,
INB-00295,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-31,2025-09-13,,
INB-00296,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-16,2025-09-02,,
INB-00296,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-09-17,2025-09-25,,
INB-00296,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-16,2025-09-02,,
INB-00297,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-12,2025-08-23,,
INB-00297,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-09-18,2025-10-02,,
INB-00297,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-01,2025-08-13,,
INB-00298,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-19,2025-07-05,,
INB-00298,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-06-20,2025-06-29,,
INB-00298,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-23,2025-07-10,,
INB-00299,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-17,2025-06-04,,
INB-00299,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-06-22,2025-07-12,,
INB-00299,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-11,2025-06-30,,
INB-00300,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-13,2025-07-01,,
INB-00300,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-06-24,2025-07-14,,
INB-00300,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-06-23,2025-07-03,,
INB-00301,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-07-06,2025-07-16,,
INB-00301,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-03,2025-07-22,,
INB-00301,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-06-21,2025-06-29,,
INB-00302,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-16,2025-08-05,,
INB-00302,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-03,2025-06-17,,
INB-00302,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-07,2025-07-21,,
INB-00303,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-06-13,2025-06-25,,
INB-00303,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-06-24,2025-07-11,,
INB-00303,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-06-27,2025-07-04,,
INB-00304,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-09-13,2025-10-03,,
INB-00304,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-14,2025-08-24,,
INB-00304,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-30,2025-08-06,,
INB-00305,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-09-06,2025-09-15,,
INB-00305,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-08,2025-08-16,,
INB-00305,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-09-02,2025-09-14,,
INB-00306,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-09-08,2025-09-25,,
INB-00306,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-14,2025-09-03,,
INB-00306,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-23,2025-09-04,,
INB-00307,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-17,2025-06-27,,
INB-00307,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-22,2025-07-05,,
INB-00307,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-06-24,2025-07-07,,
INB-00308,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-13,2025-05-21,,
INB-00308,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-26,2025-06-13,,
INB-00308,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-22,2025-07-08,,
INB-00309,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-05-18,2025-05-28,,
INB-00309,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-20,2025-07-01,,
INB-00309,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-02,2025-06-11,,
INB-00310,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-16,2025-07-23,,
INB-00310,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-17,2025-06-28,,
INB-00310,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-15,2025-06-23,,
INB-00311,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-23,2025-07-31,,
INB-00311,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-06-21,2025-07-11,,
INB-00311,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-07-22,2025-08-05,,
INB-00312,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-24,2025-08-13,,
INB-00312,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-04,2025-07-16,,
INB-00312,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-15,2025-07-25,,
INB-00313,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-05,2025-08-19,,
INB-00313,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-09-02,2025-09-19,,
INB-00313,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-26,2025-08-05,,
INB-00314,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,In Transit,2025-08-23,2025-08-31,,
INB-00314,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-09-12,2025-09-22,,
INB-00314,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-09-02,2025-09-18,,
INB-00315,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-09-04,2025-09-17,,
INB-00315,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-08-31,2025-09-18,,
INB-00315,INBOUND,SUPPLIER,SPLR-B,DEPOT,DEPOT-HH,Received,2025-07-28,2025-08-04,,
INB-00316,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-05-23,2025-05-30,,
INB-00316,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-16,2025-07-05,,
INB-00316,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-07-01,2025-07-20,,
INB-00317,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,In Transit,2025-06-03,2025-06-16,,
INB-00317,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-07-11,2025-07-20,,
INB-00317,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-05-29,2025-06-15,,
INB-00318,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-05-17,2025-05-25,,
INB-00318,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-07-11,2025-07-26,,
INB-00318,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-21,2025-07-10,,
INB-00319,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-07-13,2025-07-21,,
INB-00319,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,In Transit,2025-07-13,2025-07-26,,
INB-00319,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-04,2025-06-13,,
INB-00320,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-27,2025-07-05,,
INB-00320,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,In Transit,2025-07-16,2025-07-25,,
INB-00320,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-05-27,2025-06-12,,
INB-00321,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-25,2025-07-02,,
INB-00321,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,In Transit,2025-07-27,2025-08-07,,
INB-00321,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-05-30,2025-06-19,,
INB-00322,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,In Transit,2025-09-07,2025-09-20,,
INB-00322,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-08-24,2025-09-08,,
INB-00322,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-09-05,2025-09-19,,
INB-00323,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-09-03,2025-09-12,,
INB-00323,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,In Transit,2025-08-24,2025-09-06,,
INB-00323,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-08-14,2025-08-21,,
INB-00324,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-09-18,2025-10-08,,
INB-00324,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-08-13,2025-09-02,,
INB-00324,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-08-06,2025-08-21,,
INB-00325,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-02,2025-06-11,,
INB-00325,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-24,2025-07-05,,
INB-00325,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-05,2025-06-24,,
INB-00326,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-19,2025-07-09,,
INB-00326,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-28,2025-07-07,,
INB-00326,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-05-27,2025-06-10,,
INB-00327,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-16,2025-07-06,,
INB-00327,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-09,2025-06-18,,
INB-00327,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-05-31,2025-06-18,,
INB-00328,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-07-11,2025-07-23,,
INB-00328,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-07-08,2025-07-16,,
INB-00328,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-07-04,2025-07-17,,
INB-00329,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-23,2025-07-12,,
INB-00329,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,In Transit,2025-07-15,2025-07-24,,
INB-00329,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,In Transit,2025-07-01,2025-07-08,,
INB-00330,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,In Transit,2025-07-09,2025-07-29,,
INB-00330,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-07-14,2025-08-02,,
INB-00330,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,In Transit,2025-07-12,2025-07-23,,
INB-00331,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-08-18,2025-09-06,,
INB-00331,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-08-12,2025-08-22,,
INB-00331,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,In Transit,2025-07-14,2025-08-01,,
INB-00332,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-08-29,2025-09-08,,
INB-00332,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-08-25,2025-09-02,,
INB-00332,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,In Transit,2025-07-15,2025-07-22,,
INB-00333,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-08-28,2025-09-06,,
INB-00333,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-09-01,2025-09-11,,
INB-00333,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-27,2025-07-08,,
INB-00334,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-06-05,2025-06-22,,
INB-00334,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-05-30,2025-06-08,,
INB-00334,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,In Transit,2025-06-04,2025-06-12,,
INB-00335,INBOUND,SUPPLIER,SPLR-A,DEPOT,DEPOT-NJ,Received,2025-05-22,2025-05-31,,
